,COUNT,mid_x,mid_y,mid_z,Ag_ppm_BESTEL,NBKRT,AG_SUBZONAS,HOLEID,CAPVAL1_PY,CAPPED1_PY,CAPVAL2_PY,CAPPED2_PY,CAPVAL3_PY,CAPPED3_PY,CAPVAL4_PY,CAPPED4_PY,CAPVAL5_PY,CAPPED5_PY,CAPVAL6_PY,CAPPED6_PY,AvgSin_PY,PROP_12_PY,Num_Data_PY,EXPAN_PY,EVALUADO_PY
447,36003,3694.1231,4804.8075,4159.966,13.0,31,41,A1290,13.0,0,13.0,0,13.0,0,13.0,0,13.0,0,13.0,0,26.353333476190485,0.023490296573179692,21,2,1
448,36004,3695.5067,4803.4465,4157.6783,13.666667,31,41,A1290,13.666667,0,13.666667,0,13.666667,0,13.666667,0,13.666667,0,13.666667,0,37.470477238095235,0.01736817128139009,21,2,1
449,36005,3696.8862,4802.0831,4155.3897,15.5,31,41,A1290,15.5,0,15.5,0,15.5,0,15.5,0,15.5,0,15.5,0,35.96079461904762,0.02052499801281604,21,2,1
450,36006,3698.2616,4800.7171,4153.1,28.666666,31,41,A1290,28.666666,0,28.666666,0,28.666666,0,28.666666,0,28.666666,0,28.666666,0,38.53666757142859,0.035422869162288824,21,2,1
451,36007,3699.6329,4799.3487,4150.8094,17.666666,31,41,A1290,17.666666,0,17.666666,0,17.666666,0,17.666666,0,17.666666,0,17.666666,0,37.25538942857143,0.022581157315151656,21,2,1
452,36008,3701.0001,4797.9777,4148.5178,11.666667,31,41,A1290,11.666667,0,11.666667,0,11.666667,0,11.666667,0,11.666667,0,11.666667,0,36.9696751904762,0.015027331686476074,21,2,1
453,36009,3702.3631,4796.6042,4146.2253,34.0,31,41,A1290,34.0,0,34.0,0,34.0,0,34.0,0,34.0,0,34.0,0,37.86078628571429,0.042763180004492446,21,2,1
454,36010,3703.7219,4795.2283,4143.9318,48.0,31,41,A1290,48.0,0,48.0,0,48.0,0,48.0,0,48.0,0,48.0,0,37.70269085714286,0.06062469902678715,21,2,1
455,36011,3705.0767,4793.8498,4141.6373,31.666666,31,41,A1290,31.666666,0,31.666666,0,31.666666,0,31.666666,0,31.666666,0,31.666666,0,37.5125319047619,0.0401982057627802,21,2,1
456,36012,3706.4296,4792.4721,4139.3414,32.666668,31,41,A1290,32.666668,0,32.666668,0,32.666668,0,32.666668,0,32.666668,0,32.666668,0,36.63888142857143,0.0424564167462432,21,2,1
457,36013,3707.7852,4791.1008,4137.0431,23.333334,31,41,A1290,23.333334,0,23.333334,0,23.333334,0,23.333334,0,23.333334,0,23.333334,0,34.3860240952381,0.032312870478416654,21,2,1
458,36014,3709.142,4789.7321,4134.744,71.966667,31,41,A1290,71.966667,0,71.966667,0,71.966667,0,71.966667,0,71.966667,0,71.966667,0,33.324436571428585,0.10283697176729886,21,2,1
459,36015,3710.4971,4788.3587,4132.4468,74.0,31,41,A1290,74.0,0,74.0,0,74.0,0,74.0,0,74.0,0,74.0,0,31.496499952380958,0.11187940022342525,21,2,1
460,36016,3711.8506,4786.9804,4130.1515,93.536667,31,41,A1290,90.40298525238094,1,93.536667,0,93.536667,0,93.536667,0,93.536667,0,93.536667,0,31.336817476190472,0.1421371842684478,21,2,1
461,36017,3712.9771,4785.828,4128.2402,33.799999,31,41,A1290,33.799999,0,33.799999,0,33.799999,0,33.799999,0,33.799999,0,33.799999,0,26.233642857142854,0.061353422041671324,21,2,1
462,36018,3714.1029,4784.6729,4126.3301,126.0,32,41,A1290,126.0,0,126.0,0,126.0,0,126.0,0,126.0,0,126.0,0,0.0,0.0,0,0,0
463,36019,3715.4544,4783.2865,4124.0385,118.26667,32,41,A1290,118.26667,0,118.26667,0,118.26667,0,118.26667,0,118.26667,0,118.26667,0,0.0,0.0,0,0,0
464,36020,3716.8067,4781.8996,4121.7478,170.46666,32,41,A1290,170.46666,0,170.46666,0,170.46666,0,170.46666,0,170.46666,0,170.46666,0,0.0,0.0,0,0,0
465,36021,3718.1592,4780.5088,4119.4594,96.0,32,41,A1290,96.0,0,96.0,0,96.0,0,96.0,0,96.0,0,96.0,0,0.0,0.0,0,0,0
466,36022,3719.5111,4779.114,4117.1732,205.600006,32,41,A1290,205.600006,0,205.600006,0,205.600006,0,205.600006,0,205.600006,0,205.600006,0,0.0,0.0,0,0,0
467,36023,3720.8591,4777.7177,4114.8855,244.199997,32,41,A1290,244.199997,0,244.199997,0,244.199997,0,244.199997,0,244.199997,0,244.199997,0,0.0,0.0,0,0,0
468,36024,3722.2038,4776.3205,4112.5965,146.0,31,41,A1290,143.95828654761905,1,143.4478581845238,1,142.93742982142857,1,142.42700145833334,1,141.9165730952381,1,141.40614473214285,1,20.417134523809526,0.3405169782406735,21,3,1
469,36025,3723.5534,4774.924,4110.31,90.816666,31,41,A1290,89.05374186666667,1,88.61301083333333,1,88.1722798,1,87.73154876666666,1,87.29081773333333,1,86.85008669999999,1,17.629241333333333,0.2453085224195208,21,3,1
470,36026,3724.9089,4773.5292,4108.0259,254.0,31,41,A1290,251.51685364761906,1,250.8960670595238,1,250.27528047142857,1,249.65449388333334,1,249.0337072952381,1,248.41292070714286,1,24.831463523809525,0.48709324295930595,21,3,1
471,36027,3726.2679,4772.1426,4105.7389,154.199997,31,41,A1290,152.15389828095238,1,151.64237360119049,1,151.13084892142857,1,150.61932424166667,1,150.10779956190476,1,149.59627488214286,1,20.460987190476192,0.3588711009710137,21,3,1
472,36028,3727.6299,4770.7637,4103.4489,74.0,31,41,A1290,72.41377428095238,1,72.01721785119048,1,71.62066142142857,1,71.22410499166666,1,70.82754856190476,1,74.0,0,15.862257190476193,0.22215057299192217,21,3,1
473,36029,3728.9939,4769.384,4101.1608,20.0,31,41,A1290,20.0,0,20.0,0,20.0,0,20.0,0,20.0,0,20.0,0,13.053685809523808,0.0729587770287919,21,3,1
474,36030,3730.3598,4768.0019,4098.8751,70.550003,31,41,A1290,68.8016879952381,1,68.36460924404763,1,67.92753049285714,1,67.49045174166667,1,70.550003,0,70.550003,0,17.48315004761905,0.1921578172829599,21,4,1
475,36031,3731.9558,4766.3875,4096.2112,70.0,31,41,A1290,68.30712946190476,1,67.88391182738096,1,67.46069419285715,1,67.03747655833334,1,70.0,0,70.0,0,16.92870538095238,0.19690420846262052,21,3,1
476,37483,3464.49,4807.3853,4176.1058,23.066668,31,41,A1306,23.066668,0,23.066668,0,23.066668,0,23.066668,0,23.066668,0,23.066668,0,28.031400142857144,0.0391850837384823,21,7,1
477,37484,3466.1177,4805.7017,4173.6065,19.922077,31,41,A1306,19.922077,0,19.922077,0,19.922077,0,19.922077,0,19.922077,0,19.922077,0,28.00070533333333,0.03388022987420937,21,7,1
478,37497,3484.4385,4786.7452,4145.1733,57.733334,31,41,A1306,57.733334,0,57.733334,0,57.733334,0,57.733334,0,57.733334,0,57.733334,0,32.186606238095244,0.08541460881633711,21,5,1
479,37498,3485.8174,4785.327,4142.9848,45.137932,31,41,A1306,45.137932,0,45.137932,0,45.137932,0,45.137932,0,45.137932,0,45.137932,0,31.586825190476194,0.06804815996453517,21,5,1
480,38035,3465.3915,4785.8992,4128.568,20.0,31,41,A1311,20.0,0,20.0,0,20.0,0,20.0,0,20.0,0,20.0,0,19.656802047619045,0.04845045242220927,21,5,1
481,38036,3466.303,4785.3106,4126.3158,30.0,31,41,A1311,30.0,0,30.0,0,30.0,0,30.0,0,30.0,0,30.0,0,19.454163476190477,0.07343268346232547,21,6,1
482,38289,3573.9854,4783.5423,4063.2732,55.0,31,41,A1313,55.0,0,55.0,0,55.0,0,55.0,0,55.0,0,55.0,0,50.15746061904762,0.05221651149645759,21,1,1
483,38290,3574.7973,4782.7275,4060.5025,35.0,31,41,A1313,35.0,0,35.0,0,35.0,0,35.0,0,35.0,0,35.0,0,52.24222266666667,0.0319026752996497,21,0,1
484,38291,3575.6082,4781.9129,4057.7314,35.0,31,41,A1313,35.0,0,35.0,0,35.0,0,35.0,0,35.0,0,35.0,0,57.01127023809524,0.02923398583659325,21,0,1
485,38292,3576.4181,4781.0987,4054.9599,36.150002,31,41,A1313,36.150002,0,36.150002,0,36.150002,0,36.150002,0,36.150002,0,36.150002,0,60.049047571428574,0.028667043629943018,21,0,1
486,38293,3577.2271,4780.2847,4052.1881,32.099998,31,41,A1313,32.099998,0,32.099998,0,32.099998,0,32.099998,0,32.099998,0,32.099998,0,64.11476157142859,0.023841176288714603,21,0,1
487,38294,3578.035,4779.471,4049.4159,13.733334,31,41,A1313,13.733334,0,13.733334,0,13.733334,0,13.733334,0,13.733334,0,13.733334,0,63.49920657142857,0.010298841844246575,21,0,1
488,38295,3578.7479,4778.7524,4046.9668,59.0,31,41,A1313,59.0,0,59.0,0,59.0,0,59.0,0,59.0,0,59.0,0,66.61111123809525,0.04217800540035171,21,0,1
489,38298,3581.2571,4776.2191,4038.3234,67.333336,31,41,A1313,67.333336,0,67.333336,0,67.333336,0,67.333336,0,67.333336,0,67.333336,0,68.71865604761905,0.046659080921365406,21,0,1
490,38299,3582.0602,4775.4076,4035.5491,94.033333,31,41,A1313,94.033333,0,94.033333,0,94.033333,0,94.033333,0,94.033333,0,94.033333,0,68.40381442857144,0.0654609366350548,21,0,1
491,38300,3582.8621,4774.5972,4032.7742,199.0,31,41,A1313,199.0,0,199.0,0,199.0,0,199.0,0,199.0,0,199.0,0,75.32349704761904,0.12580656564842824,21,0,1
492,38301,3583.6631,4773.7878,4029.9987,91.0,31,41,A1313,91.0,0,91.0,0,91.0,0,91.0,0,91.0,0,91.0,0,70.45365580952381,0.06150615299579047,21,0,1
493,38302,3584.4629,4772.9795,4027.2226,111.0,31,41,A1313,111.0,0,111.0,0,111.0,0,111.0,0,111.0,0,111.0,0,58.986354285714285,0.08960910281235021,21,0,1
494,38303,3585.2618,4772.1723,4024.4459,84.0,31,41,A1313,84.0,0,84.0,0,84.0,0,84.0,0,84.0,0,84.0,0,54.89714804761905,0.07286353011508555,21,0,1
495,38304,3586.0596,4771.3661,4021.6685,71.949997,31,41,A1313,71.949997,0,71.949997,0,71.949997,0,71.949997,0,71.949997,0,71.949997,0,49.13548142857142,0.06972945484036845,21,1,1
496,38305,3586.8563,4770.5609,4018.8906,72.133331,31,41,A1313,72.133331,0,72.133331,0,72.133331,0,72.133331,0,72.133331,0,72.133331,0,41.65833838095237,0.08245457349734545,21,1,1
497,38306,3587.6521,4769.7568,4016.1121,85.333336,31,41,A1313,85.333336,0,85.333336,0,85.333336,0,85.333336,0,85.333336,0,85.333336,0,39.20691004761905,0.10364224534758913,21,1,1
498,38307,3588.4467,4768.9538,4013.3329,29.0,31,41,A1313,29.0,0,29.0,0,29.0,0,29.0,0,29.0,0,29.0,0,45.8584179047619,0.03011338907984839,21,2,1
499,38308,3589.2404,4768.1518,4010.5532,62.75,31,41,A1313,62.75,0,62.75,0,62.75,0,62.75,0,62.75,0,62.75,0,42.90143347619047,0.0696502423340604,21,2,1
500,38309,3590.0329,4767.3509,4007.7728,61.599998,31,41,A1313,61.599998,0,61.599998,0,61.599998,0,61.599998,0,61.599998,0,61.599998,0,36.689449619047615,0.0799503200116792,21,2,1
501,38310,3590.8245,4766.551,4004.9919,73.0,32,41,A1313,73.0,0,73.0,0,73.0,0,73.0,0,73.0,0,73.0,0,0.0,0.0,0,0,0
502,38311,3591.615,4765.7522,4002.2103,22.799999,32,41,A1313,22.799999,0,22.799999,0,22.799999,0,22.799999,0,22.799999,0,22.799999,0,0.0,0.0,0,0,0
503,38436,3332.3883,4625.844,4041.5835,2.333333,31,41,A1314,2.333333,0,2.333333,0,2.333333,0,2.333333,0,2.333333,0,2.333333,0,10.592049761904763,0.010490046566597152,21,3,1
504,38437,3333.6797,4624.4805,4039.2441,1.925,31,41,A1314,1.925,0,1.925,0,1.925,0,1.925,0,1.925,0,1.925,0,10.22657357142857,0.008963575730073349,21,3,1
505,38438,3334.9701,4623.1169,4036.9041,7.0,31,41,A1314,7.0,0,7.0,0,7.0,0,7.0,0,7.0,0,7.0,0,9.321414809523809,0.03575995062388623,21,3,1
506,38439,3336.2595,4621.7533,4034.5636,6.0,31,41,A1314,6.0,0,6.0,0,6.0,0,6.0,0,6.0,0,6.0,0,8.656335428571428,0.03300637874674384,21,3,1
507,38440,3337.2365,4620.7192,4032.7882,3.0,31,41,A1314,3.0,0,3.0,0,3.0,0,3.0,0,3.0,0,3.0,0,8.505541761904762,0.016795772315995414,21,3,1
508,38443,3341.235,4616.4807,4025.5079,4.2,31,41,A1314,4.2,0,4.2,0,4.2,0,4.2,0,4.2,0,4.2,0,7.477886047619047,0.02674552657347324,21,4,1
509,38444,3342.3908,4615.2535,4023.3989,5.0,31,41,A1314,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,8.682394619047619,0.027422761639156527,21,4,1
510,38449,3348.008,4609.2764,4013.1206,3.192308,31,41,A1314,3.192308,0,3.192308,0,3.192308,0,3.192308,0,3.192308,0,3.192308,0,8.018139476190473,0.018958845392758234,21,5,1
511,38503,3460.8719,4755.0217,4157.3376,6.0,31,41,A1315,6.0,0,6.0,0,6.0,0,6.0,0,6.0,0,6.0,0,29.828063380952386,0.00957870720821712,21,5,1
512,38504,3462.3577,4753.5197,4155.2077,19.0,31,41,A1315,19.0,0,19.0,0,19.0,0,19.0,0,19.0,0,19.0,0,30.266158619047626,0.029893516258535178,21,5,1
513,38505,3463.8426,4752.017,4153.0777,44.0,31,41,A1315,44.0,0,44.0,0,44.0,0,44.0,0,44.0,0,44.0,0,30.51359090476191,0.06866573330479814,21,5,1
514,38506,3465.3267,4750.5137,4150.9475,14.683333,31,41,A1315,14.683333,0,14.683333,0,14.683333,0,14.683333,0,14.683333,0,14.683333,0,29.688987714285705,0.02355103313262817,21,5,1
515,38507,3467.0572,4748.759,4148.4623,18.75,31,41,A1315,18.75,0,18.75,0,18.75,0,18.75,0,18.75,0,18.75,0,40.74230114285713,0.021914745063772056,21,5,1
516,54139,4069.7068,4919.2909,4198.2019,0.15,32,42,A141,0.15,0,0.15,0,0.15,0,0.15,0,0.15,0,0.15,0,0.0,0.0,0,0,0
517,54140,4071.1378,4917.6836,4196.1117,0.15,32,42,A141,0.15,0,0.15,0,0.15,0,0.15,0,0.15,0,0.15,0,0.0,0.0,0,0,0
518,54141,4072.5681,4916.0772,4194.0203,0.15,32,42,A141,0.15,0,0.15,0,0.15,0,0.15,0,0.15,0,0.15,0,0.0,0.0,0,0,0
519,54142,4073.9976,4914.4717,4191.9278,8.898334,32,42,A141,8.898334,0,8.898334,0,8.898334,0,8.898334,0,8.898334,0,8.898334,0,0.0,0.0,0,0,0
520,54143,4075.6882,4912.5728,4189.4502,5.717073,32,42,A141,5.717073,0,5.717073,0,5.717073,0,5.717073,0,5.717073,0,5.717073,0,0.0,0.0,0,0,0
521,54163,4103.1979,4881.6748,4147.8842,16.266666,31,42,A141,16.266666,0,16.266666,0,16.266666,0,16.266666,0,16.266666,0,16.266666,0,0.0,0.0,0,0,0
522,54164,4104.3823,4880.3446,4145.99,23.0,31,42,A141,23.0,0,23.0,0,23.0,0,23.0,0,23.0,0,23.0,0,0.0,0.0,0,0,0
523,66348,4251.9291,5065.466,4189.9215,2.0,32,42,A1480,2.0,0,2.0,0,2.0,0,2.0,0,2.0,0,2.0,0,0.0,0.0,0,0,0
524,66349,4252.4533,5064.8177,4187.0397,2.816667,32,42,A1480,2.816667,0,2.816667,0,2.816667,0,2.816667,0,2.816667,0,2.816667,0,0.0,0.0,0,0,0
525,66350,4252.9772,5064.1705,4184.1575,1.316667,32,42,A1480,1.316667,0,1.316667,0,1.316667,0,1.316667,0,1.316667,0,1.316667,0,0.0,0.0,0,0,0
526,66351,4253.5011,5063.5239,4181.2753,2.633333,32,42,A1480,2.633333,0,2.633333,0,2.633333,0,2.633333,0,2.633333,0,2.633333,0,0.0,0.0,0,0,0
527,66352,4254.0252,5062.8779,4178.3929,2.033333,32,42,A1480,2.033333,0,2.033333,0,2.033333,0,2.033333,0,2.033333,0,2.033333,0,0.0,0.0,0,0,0
528,66353,4254.5496,5062.2325,4175.5105,1.516667,32,42,A1480,1.516667,0,1.516667,0,1.516667,0,1.516667,0,1.516667,0,1.516667,0,0.0,0.0,0,0,0
529,66354,4255.0735,5061.5875,4172.6278,0.791667,32,42,A1480,0.791667,0,0.791667,0,0.791667,0,0.791667,0,0.791667,0,0.791667,0,0.0,0.0,0,0,0
530,66355,4255.5962,5060.9429,4169.7449,3.9,32,42,A1480,3.9,0,3.9,0,3.9,0,3.9,0,3.9,0,3.9,0,0.0,0.0,0,0,0
531,66356,4256.0699,5060.3578,4167.126,9.938775,32,42,A1480,9.938775,0,9.938775,0,9.938775,0,9.938775,0,9.938775,0,9.938775,0,0.0,0.0,0,0,0
532,66357,4256.4431,5059.8963,4165.0595,9.0,32,42,A1480,9.0,0,9.0,0,9.0,0,9.0,0,9.0,0,9.0,0,0.0,0.0,0,0,0
533,66369,4263.074,5051.8927,4128.8467,26.0,32,42,A1480,26.0,0,26.0,0,26.0,0,26.0,0,26.0,0,26.0,0,0.0,0.0,0,0,0
534,66370,4263.6051,5051.2626,4125.9621,29.0,32,42,A1480,29.0,0,29.0,0,29.0,0,29.0,0,29.0,0,29.0,0,0.0,0.0,0,0,0
535,66371,4264.1358,5050.6324,4123.0774,14.766666,32,42,A1480,14.766666,0,14.766666,0,14.766666,0,14.766666,0,14.766666,0,14.766666,0,0.0,0.0,0,0,0
536,66372,4264.6662,5050.002,4120.1928,1.0,32,42,A1480,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,0.0,0.0,0,0,0
537,66373,4265.1964,5049.3713,4117.3081,1.0,32,42,A1480,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,0.0,0.0,0,0,0
538,66374,4265.6198,5048.8664,4115.0003,0.541667,32,42,A1480,0.541667,0,0.541667,0,0.541667,0,0.541667,0,0.541667,0,0.541667,0,0.0,0.0,0,0,0
539,66376,4266.517,5047.7927,4110.096,1.75,32,42,A1480,1.75,0,1.75,0,1.75,0,1.75,0,1.75,0,1.75,0,0.0,0.0,0,0,0
540,66377,4267.043,5047.1605,4107.211,2.95,32,42,A1480,2.95,0,2.95,0,2.95,0,2.95,0,2.95,0,2.95,0,0.0,0.0,0,0,0
541,66378,4267.5666,5046.5272,4104.3257,8.166667,32,42,A1480,8.166667,0,8.166667,0,8.166667,0,8.166667,0,8.166667,0,8.166667,0,0.0,0.0,0,0,0
542,66379,4268.0876,5045.8927,4101.4402,2.333333,32,42,A1480,2.333333,0,2.333333,0,2.333333,0,2.333333,0,2.333333,0,2.333333,0,0.0,0.0,0,0,0
543,66380,4268.6059,5045.2569,4098.5545,3.8,32,42,A1480,3.8,0,3.8,0,3.8,0,3.8,0,3.8,0,3.8,0,0.0,0.0,0,0,0
544,66381,4269.1234,5044.6206,4095.6688,13.266666,32,42,A1480,13.266666,0,13.266666,0,13.266666,0,13.266666,0,13.266666,0,13.266666,0,0.0,0.0,0,0,0
545,66382,4269.642,5043.9841,4092.7834,7.1,32,42,A1480,7.1,0,7.1,0,7.1,0,7.1,0,7.1,0,7.1,0,0.0,0.0,0,0,0
546,66383,4270.1616,5043.3475,4089.8981,6.0,32,42,A1480,6.0,0,6.0,0,6.0,0,6.0,0,6.0,0,6.0,0,0.0,0.0,0,0,0
547,66384,4270.682,5042.7105,4087.0131,3.416667,32,42,A1480,3.416667,0,3.416667,0,3.416667,0,3.416667,0,3.416667,0,3.416667,0,0.0,0.0,0,0,0
548,66385,4271.2019,5042.0722,4084.1282,2.633333,32,42,A1480,2.633333,0,2.633333,0,2.633333,0,2.633333,0,2.633333,0,2.633333,0,0.0,0.0,0,0,0
549,66386,4271.7213,5041.4325,4081.2436,1.591667,32,42,A1480,1.591667,0,1.591667,0,1.591667,0,1.591667,0,1.591667,0,1.591667,0,0.0,0.0,0,0,0
550,66387,4272.2401,5040.7914,4078.3592,1.366667,32,42,A1480,1.366667,0,1.366667,0,1.366667,0,1.366667,0,1.366667,0,1.366667,0,0.0,0.0,0,0,0
551,66388,4272.8178,5040.0731,4075.1385,7.324324,32,42,A1480,7.324324,0,7.324324,0,7.324324,0,7.324324,0,7.324324,0,7.324324,0,0.0,0.0,0,0,0
552,66407,4282.1784,5027.73,4021.168,18.950001,32,42,A1480,18.950001,0,18.950001,0,18.950001,0,18.950001,0,18.950001,0,18.950001,0,0.0,0.0,0,0,0
553,66408,4282.6721,5027.0633,4018.285,4.7,32,42,A1480,4.7,0,4.7,0,4.7,0,4.7,0,4.7,0,4.7,0,0.0,0.0,0,0,0
554,66409,4283.1671,5026.3971,4015.4021,7.0,32,42,A1480,7.0,0,7.0,0,7.0,0,7.0,0,7.0,0,7.0,0,0.0,0.0,0,0,0
555,66410,4283.6634,5025.7316,4012.5193,6.0,32,42,A1480,6.0,0,6.0,0,6.0,0,6.0,0,6.0,0,6.0,0,0.0,0.0,0,0,0
556,66411,4284.1601,5025.0666,4009.6364,3.333333,32,42,A1480,3.333333,0,3.333333,0,3.333333,0,3.333333,0,3.333333,0,3.333333,0,0.0,0.0,0,0,0
557,66412,4284.6555,5024.4021,4006.7532,4.0,32,42,A1480,4.0,0,4.0,0,4.0,0,4.0,0,4.0,0,4.0,0,0.0,0.0,0,0,0
558,66413,4285.1494,5023.738,4003.8696,6.666667,32,42,A1480,6.666667,0,6.666667,0,6.666667,0,6.666667,0,6.666667,0,6.666667,0,0.0,0.0,0,0,0
559,66414,4285.6419,5023.0744,4000.9857,9.375,32,42,A1480,9.375,0,9.375,0,9.375,0,9.375,0,9.375,0,9.375,0,0.0,0.0,0,0,0
560,71434,4030.957,4959.8546,4047.8002,12.933333,31,42,A151,12.933333,0,12.933333,0,12.933333,0,12.933333,0,12.933333,0,12.933333,0,0.0,0.0,0,0,0
561,71435,4032.3665,4958.0829,4045.8319,17.230001,31,42,A151,17.230001,0,17.230001,0,17.230001,0,17.230001,0,17.230001,0,17.230001,0,0.0,0.0,0,0,0
562,71436,4034.0839,4955.9293,4043.4371,14.648837,31,42,A151,14.648837,0,14.648837,0,14.648837,0,14.648837,0,14.648837,0,14.648837,0,0.0,0.0,0,0,0
563,71438,4037.2199,4952.0112,4039.074,13.72,32,42,A151,13.72,0,13.72,0,13.72,0,13.72,0,13.72,0,13.72,0,0.0,0.0,0,0,0
564,71439,4038.6376,4950.2461,4037.1056,12.866667,32,42,A151,12.866667,0,12.866667,0,12.866667,0,12.866667,0,12.866667,0,12.866667,0,0.0,0.0,0,0,0
565,71440,4039.8204,4948.7762,4035.4654,14.2,32,42,A151,14.2,0,14.2,0,14.2,0,14.2,0,14.2,0,14.2,0,0.0,0.0,0,0,0
566,71450,4053.395,4932.0935,4016.7661,11.766666,32,42,A151,11.766666,0,11.766666,0,11.766666,0,11.766666,0,11.766666,0,11.766666,0,0.0,0.0,0,0,0
567,71451,4054.8336,4930.3453,4014.7978,14.333333,32,42,A151,14.333333,0,14.333333,0,14.333333,0,14.333333,0,14.333333,0,14.333333,0,0.0,0.0,0,0,0
568,71452,4056.274,4928.5985,4012.8295,8.8,32,42,A151,8.8,0,8.8,0,8.8,0,8.8,0,8.8,0,8.8,0,0.0,0.0,0,0,0
569,71453,4057.7162,4926.8533,4010.8612,5.0,32,42,A151,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,0.0,0.0,0,0,0
570,71454,4059.1603,4925.1096,4008.8929,2.713333,32,42,A151,2.713333,0,2.713333,0,2.713333,0,2.713333,0,2.713333,0,2.713333,0,0.0,0.0,0,0,0
571,71455,4060.6062,4923.3674,4006.9247,1.816667,32,42,A151,1.816667,0,1.816667,0,1.816667,0,1.816667,0,1.816667,0,1.816667,0,0.0,0.0,0,0,0
572,71456,4062.1746,4921.4817,4004.7924,3.628572,32,42,A151,3.628572,0,3.628572,0,3.628572,0,3.628572,0,3.628572,0,3.628572,0,0.0,0.0,0,0,0
573,74308,4306.5376,4976.4517,4191.6568,2.966667,31,42,A1528,2.966667,0,2.966667,0,2.966667,0,2.966667,0,2.966667,0,2.966667,0,0.0,0.0,0,0,0
574,74309,4307.758,4975.1312,4189.2866,2.0,31,42,A1528,2.0,0,2.0,0,2.0,0,2.0,0,2.0,0,2.0,0,0.0,0.0,0,0,0
575,74310,4309.0701,4973.7096,4186.7376,3.144928,31,42,A1528,3.144928,0,3.144928,0,3.144928,0,3.144928,0,3.144928,0,3.144928,0,0.0,0.0,0,0,0
576,74331,4334.935,4945.1425,4136.1116,11.65,32,42,A1528,11.65,0,11.65,0,11.65,0,11.65,0,11.65,0,11.65,0,0.0,0.0,0,0,0
577,74332,4336.137,4943.7789,4133.725,18.616667,32,42,A1528,18.616667,0,18.616667,0,18.616667,0,18.616667,0,18.616667,0,18.616667,0,0.0,0.0,0,0,0
578,74333,4337.2986,4942.4608,4131.4178,42.125,32,42,A1528,42.125,0,42.125,0,42.125,0,42.125,0,42.125,0,42.125,0,0.0,0.0,0,0,0
579,74336,4340.842,4938.4386,4124.3758,25.633333,32,42,A1528,25.633333,0,25.633333,0,25.633333,0,25.633333,0,25.633333,0,25.633333,0,0.0,0.0,0,0,0
580,74337,4341.7624,4937.3934,4122.5455,16.0,32,42,A1528,16.0,0,16.0,0,16.0,0,16.0,0,16.0,0,16.0,0,0.0,0.0,0,0,0
581,74628,4076.8785,5015.1843,4113.1594,5.48,31,42,A152A,5.48,0,5.48,0,5.48,0,5.48,0,5.48,0,5.48,0,0.0,0.0,0,0,0
582,74629,4078.4802,5013.7934,4111.0381,7.19,31,42,A152A,7.19,0,7.19,0,7.19,0,7.19,0,7.19,0,7.19,0,0.0,0.0,0,0,0
583,74630,4080.0819,5012.4025,4108.9168,5.69,31,42,A152A,5.69,0,5.69,0,5.69,0,5.69,0,5.69,0,5.69,0,0.0,0.0,0,0,0
584,74631,4081.6836,5011.0116,4106.7955,4.15,31,42,A152A,4.15,0,4.15,0,4.15,0,4.15,0,4.15,0,4.15,0,0.0,0.0,0,0,0
585,74632,4083.4188,5009.5049,4104.4974,4.265714,31,42,A152A,4.265714,0,4.265714,0,4.265714,0,4.265714,0,4.265714,0,4.265714,0,0.0,0.0,0,0,0
586,74663,4133.3801,4966.1201,4036.83,13.0,31,42,A152A,13.0,0,13.0,0,13.0,0,13.0,0,13.0,0,13.0,0,0.0,0.0,0,0,0
587,74664,4134.9266,4964.7771,4034.638,5.266667,31,42,A152A,5.266667,0,5.266667,0,5.266667,0,5.266667,0,5.266667,0,5.266667,0,0.0,0.0,0,0,0
588,74665,4136.4739,4963.4335,4032.447,6.643333,31,42,A152A,6.643333,0,6.643333,0,6.643333,0,6.643333,0,6.643333,0,6.643333,0,0.0,0.0,0,0,0
589,74666,4138.0221,4962.0891,4030.2571,8.286667,31,42,A152A,8.286667,0,8.286667,0,8.286667,0,8.286667,0,8.286667,0,8.286667,0,0.0,0.0,0,0,0
590,74667,4139.5711,4960.744,4028.0682,7.84,31,42,A152A,7.84,0,7.84,0,7.84,0,7.84,0,7.84,0,7.84,0,0.0,0.0,0,0,0
591,74668,4141.2243,4959.3084,4025.7346,10.652941,31,42,A152A,10.652941,0,10.652941,0,10.652941,0,10.652941,0,10.652941,0,10.652941,0,0.0,0.0,0,0,0
592,74669,4142.8785,4957.872,4023.4021,8.753333,32,42,A152A,8.753333,0,8.753333,0,8.753333,0,8.753333,0,8.753333,0,8.753333,0,0.0,0.0,0,0,0
593,74670,4144.4301,4956.5246,4021.2164,10.3,32,42,A152A,10.3,0,10.3,0,10.3,0,10.3,0,10.3,0,10.3,0,0.0,0.0,0,0,0
594,74671,4145.9826,4955.1765,4019.0319,10.3,32,42,A152A,10.3,0,10.3,0,10.3,0,10.3,0,10.3,0,10.3,0,0.0,0.0,0,0,0
